id,price
0,2344.6189568422083
1,2348.111052347661
2,2472.8616139202413
3,2340.656512664595
4,2470.6469023536583
5,2424.959649061926
6,2391.6654582705346
7,2476.357585160124
8,2352.9105106051124
9,2345.5331942900357
10,2431.283265846137
11,2515.391831343895
12,2417.3702928569737
13,2453.4971487574235
14,2396.1596064204996
15,2331.875212837717
16,2498.747239283881
17,2397.9295769594155
18,2388.275948351602
19,2488.9717248744937
20,2542.0681334637775
21,2441.8219838587024
22,2469.1737631242513
23,2459.165974774183
24,2392.4800604913808
25,2461.974481570989
26,2408.3757388090075
27,2350.623437685835
28,2361.169960703954
29,2434.5930352298187
30,2434.6985404664547
31,2306.5456215361596
32,2425.4992747845163
33,2373.795804641412
34,2356.1596765248
35,2323.6352813776393
36,2367.3136847157025
37,2434.182555227044
38,2434.3269980626637
39,2514.9748427008417
40,2358.8844819546307
41,2324.2475190038185
42,2354.9034884340113
43,2343.220932171006
44,2333.8054522288107
45,2470.6142562372265
46,2508.9380077948254
47,2467.8006050981644
48,2311.050548018595
49,2367.8289260761444
50,2421.1910978262385
51,2433.1000687023375
52,2382.4785024843045
53,2416.7490663822664
54,2416.5681825477905
55,2363.375601546904
56,2419.979552237536
57,2378.51359966519
58,2479.402776930268
59,2344.0138295462402
60,2464.9992415482775
61,2457.7140815692314
62,2343.0146304738764
63,2428.8810780612394
64,2441.578335531492
65,2420.173256987342
66,2448.127404661386
67,2376.8577823591677
68,2472.407113707835
69,2412.142545802341
70,2468.74565079148
71,2421.287421113464
72,2468.7359546321204
73,2415.50344484056
74,2362.384055518114
75,2365.03904618694
76,2475.590207896536
77,2463.3206869704627
78,2327.1744889084684
79,2365.2365589057217
80,2352.2888477097026
81,2424.8129065127187
82,2328.341691586529
83,2415.479336137406
84,2358.4812245311173
85,2432.2586641303255
86,2386.9653623681106
87,2411.9283525476917
88,2369.0087720131314
89,2363.8369993954375
90,2373.14691442933
91,2329.0227039786855
92,2340.2525265658246
93,2410.7826282825804
94,2341.007955118363
95,2341.863746708073
96,2428.083214838942
97,2416.8432370832124
98,2417.8931058294356
99,2422.900375668127
100,2424.730874079598
101,2425.116413631792
102,2467.432896067723
103,2313.4554410938113
104,2438.3056570554436
105,2321.7422455918427
106,2321.0985662692774
107,2468.2827010186083
108,2335.433256520143
109,2386.9089258637714
110,2359.385454278574
111,2435.1326303432957
112,2325.1941009149887
113,2351.0233407699675
114,2349.829027113575
115,2329.9275703100498
116,2324.7626982372144
117,2320.854300574931
118,2450.4096907256194
119,2355.7502874807287
120,2387.2052276101676
121,2358.407098602188
