id,price
0,-1790.0625
1,2130.125
2,10137.0
3,-178.0
4,10280.5
5,2813.625
6,471.0625
7,10392.0625
8,876.125
9,-394.625
10,8897.4375
11,18778.875
12,4705.0625
13,4327.375
14,3980.5
15,453.75
16,15055.3125
17,4091.3125
18,3560.25
19,10138.75
20,13944.875
21,11566.4375
22,5098.125
23,5952.3125
24,3208.3125
25,8091.4375
26,6397.0
27,1430.625
28,1146.0
29,5334.125
30,8416.5625
31,648.125
32,5720.375
33,2107.3125
34,2747.75
35,1006.125
36,2156.625
37,7253.75
38,4316.5
39,17618.375
40,2539.375
41,1166.375
42,-918.1875
43,1758.75
44,-77.6875
45,9124.0625
46,14754.625
47,10418.6875
48,459.75
49,-599.4375
50,7644.3125
51,2288.8125
52,3062.75
53,3945.4375
54,5543.375
55,2796.25
56,5027.4375
57,1777.25
58,10492.9375
59,360.625
60,6488.625
61,6171.5625
62,762.625
63,4715.375
64,6598.875
65,6587.0
66,10082.4375
67,2842.5625
68,9332.6875
69,5460.0
70,10169.8125
71,6570.9375
72,5621.3125
73,4899.0
74,1565.4375
75,3827.125
76,5957.375
77,4559.125
78,-614.125
79,941.8125
80,830.0
81,1977.0625
82,-665.625
83,4510.9375
84,4136.5
85,6215.125
86,4470.8125
87,2305.875
88,553.75
89,4190.25
90,2043.8125
91,624.3125
92,-978.375
93,7243.9375
94,427.75
95,1303.5
96,4028.5
97,5747.75
98,3236.5625
99,5866.625
100,2684.125
101,4049.4375
102,10398.1875
103,992.8125
104,5893.9375
105,856.25
106,645.125
107,8030.5
108,893.6875
109,4471.875
110,1124.6875
111,5616.4375
112,743.5
113,-158.25
114,1974.8125
115,217.25
116,667.5
117,506.75
118,5092.5
119,2671.75
120,1727.75
121,1349.3125
122,1252.4375
123,13952.25
124,-23.8125
125,-381.1875
126,3347.4375
127,4699.375
128,2073.9375
129,8037.0625
130,356.5
131,10841.0
132,9394.25
133,1420.1875
134,3444.5
135,1834.0
136,5351.625
137,1750.4375
138,3713.625
139,1289.4375
140,1158.5625
141,6114.3125
142,939.5
143,-237.75
