id,price
0,464.19833
1,2700.0537
2,9830.021
3,601.7107
4,9467.573
5,2445.4631
6,1121.4706
7,10362.825
8,904.14307
9,514.11084
10,10525.7295
11,14792.006
12,4489.1714
13,3943.349
14,3145.021
15,699.4837
16,17524.43
17,3383.7102
18,2930.9607
19,8529.149
20,9452.096
21,16295.757
22,4572.082
23,5017.9507
24,2939.079
25,7052.181
26,6589.6533
27,1067.2388
28,870.6696
29,4472.0215
30,9476.721
31,568.6187
32,5162.589
33,1750.0302
34,1983.524
35,680.0358
36,1803.4509
37,7566.448
38,4433.73
39,15956.268
40,1854.6432
41,948.4202
42,663.413
43,893.63824
44,691.7872
45,8282.495
46,15556.452
47,10310.3125
48,563.2487
49,622.4161
50,10100.636
51,3415.1196
52,2666.4001
53,3732.0369
54,5185.91
55,2052.1362
56,4787.572
57,1341.5687
58,9957.101
59,776.388
60,5183.982
61,6035.7104
62,775.54297
63,3751.8757
64,5113.762
65,6624.4976
66,10296.082
67,2134.9062
68,8365.825
69,5173.3657
70,9546.111
71,7012.1445
72,4831.5293
73,4689.551
74,1570.1057
75,3135.5242
76,4358.1694
77,4060.6846
78,423.14755
79,827.17957
80,987.0692
81,2188.6787
82,548.3348
83,3598.4531
84,3149.159
85,5882.0107
86,3576.2512
87,2429.8381
88,1162.1136
89,3527.797
90,1572.9348
91,667.11945
92,548.1472
93,8097.946
94,660.1605
95,829.7589
96,4152.4185
97,5582.248
98,2659.2612
99,5196.039
100,2301.363
101,3922.4536
102,10760.826
103,475.85828
104,4812.4346
105,783.16693
106,814.347
107,6377.388
108,770.2596
109,3609.0022
110,970.10443
111,5064.86
112,832.10724
113,819.3541
114,1489.3683
115,411.2615
116,755.4516
117,655.30536
118,4650.6963
119,2064.2285
120,1443.9883
121,942.2329
122,970.4135
123,14122.092
124,659.2748
125,510.26755
126,3424.3782
127,4364.248
128,1175.8372
129,10566.739
130,665.0966
131,13277.752
132,9422.702
133,1220.3108
134,2821.7776
135,1594.0944
136,4792.412
137,1559.565
138,3520.4417
139,1431.6858
140,743.40155
141,5212.007
142,857.06744
143,478.8788
144,4977.5933
145,1174.6583
146,6684.9077
147,8283.112
148,4383.5747
149,15927.435
150,3922.1057
151,3263.9668
152,2799.3298
153,783.2035
154,14629.224
155,5015.2563
156,487.643
157,733.4745
158,1767.2223
159,803.75653
160,641.1487
161,2991.3079
162,11273.394
163,1401.0409
164,6990.5527
165,11952.66
166,3751.1174
167,2994.4058
168,563.409
169,803.03253
170,505.9339
171,3999.9944
172,963.1365
173,1013.5942
174,1255.9496
175,3187.6494
176,1890.3265
177,9973.895
178,625.177
179,4401.1177
180,499.1172
181,1501.1108
182,8969.612
183,834.0752
184,16463.8
185,5155.417
186,2496.0972
187,2563.343
188,696.6865
189,8821.728
