id,price
0,428.57913
1,2048.832
2,9827.075
3,540.07196
4,9280.068
5,2480.5598
6,1151.9584
7,10629.346
8,927.2673
9,472.17166
10,10886.61
11,15180.039
12,4216.1777
13,3819.6606
14,3149.9912
15,687.3907
16,17999.568
17,3364.9238
18,2969.1306
19,8425.419
20,9449.531
21,16037.119
22,4355.5044
23,4845.409
24,3058.2227
25,7126.392
26,6458.7866
27,1027.0363
28,906.6245
29,4504.5566
30,9376.0
31,530.10223
32,4992.9355
33,1836.4786
34,1980.1475
35,692.2212
36,1738.1832
37,7454.375
38,4388.364
39,15451.699
40,1856.068
41,892.1875
42,564.1606
43,958.3279
44,662.4789
45,7970.022
46,15497.345
47,10301.696
48,544.5031
49,603.3806
50,9904.772
51,3219.5789
52,2722.8916
53,3944.4006
54,5121.475
55,1985.2839
56,4694.244
57,1051.158
58,10313.722
59,739.54254
60,5227.5693
61,5668.9224
62,702.0199
63,4100.207
64,5322.6064
65,6435.004
66,10525.188
67,2099.6023
68,8318.313
69,5116.277
70,9747.861
71,6859.972
72,4758.042
73,4557.3833
74,1508.8873
75,3133.4019
76,5814.1357
77,4047.8372
78,431.71747
79,906.79517
80,928.43414
81,2089.1372
82,531.51996
83,3909.7188
84,3129.4229
85,5674.5977
86,3622.4521
87,2446.6252
88,1231.1646
89,3281.2913
90,1579.6531
91,725.68304
92,520.4848
93,8130.0464
94,646.33185
95,915.4326
96,4153.73
97,5605.321
98,2709.347
99,5281.044
100,2319.4644
101,3529.029
102,11192.854
103,661.009
104,5041.365
105,819.2673
106,560.0308
107,7283.9478
108,736.1179
109,3628.841
110,946.044
111,4994.7197
112,786.51
113,841.91473
114,1431.5541
115,388.08878
116,760.7325
117,694.89215
118,4625.776
119,1998.4241
120,1405.6978
121,1021.13635
122,988.2849
123,13615.678
124,627.21967
125,492.99615
126,3394.7695
127,4322.1313
128,1243.7086
129,10479.014
130,719.2433
131,13604.028
132,9619.341
133,994.26373
134,2780.7144
135,1597.5026
136,5019.8384
137,1553.363
138,3498.459
139,1349.0198
140,733.74896
141,5093.3813
142,721.1767
143,507.52917
144,4986.923
145,1002.37274
146,6325.6475
147,8198.883
148,4487.6025
149,15386.512
150,3914.0208
151,3102.1702
152,2823.6
153,643.57904
154,14944.656
155,5050.8296
156,526.9632
157,775.2559
158,1773.4667
159,825.011
160,632.97925
161,3068.2112
162,11123.628
163,1472.3978
164,7301.1543
165,11702.732
166,4165.18
167,2971.1912
168,445.71347
169,833.6714
170,371.33438
171,3864.5537
172,1053.2592
173,981.436
174,1105.6917
175,3055.282
176,1958.0631
177,9955.785
178,572.06647
179,4599.7856
180,495.34814
181,1614.1598
182,9139.504
183,852.89575
184,16841.65
185,5228.394
186,2634.9983
187,2497.4292
188,656.3532
189,8949.84
190,6517.492
191,2649.4426
192,5858.501
193,2402.79
194,741.3505
195,3504.927
196,504.18835
197,3549.4712
198,440.14685
199,908.01996
200,4568.8213
201,5736.3296
202,4413.3774
203,13143.699
204,1902.8291
205,1001.3758
206,994.4671
207,555.8993
208,2787.439
209,1391.4254
210,1572.1713
211,2546.633
212,2259.035
