id,price
0,-1742.75
1,2054.375
2,10238.75
3,-113.625
4,10232.375
5,2871.0
6,445.875
7,10430.125
8,896.375
9,-344.125
10,8809.25
11,18963.625
12,4726.0
13,4356.625
14,3980.5
15,485.875
16,15210.875
17,4098.625
18,3634.125
19,10144.625
20,13913.25
21,11562.25
22,5121.625
23,5899.0
24,3261.125
25,8093.75
26,6410.5
27,1415.125
28,1201.875
29,5263.75
30,8339.875
31,655.0
32,5768.25
33,2122.125
34,2758.75
35,992.25
36,2238.75
37,7190.0
38,4361.5
39,17810.375
40,2518.875
41,1148.75
42,-949.625
43,1662.875
44,-30.5
45,9104.375
46,14829.375
47,10458.5
48,497.625
49,-715.625
50,7561.0
51,2104.75
52,3081.5
53,3927.125
54,5553.625
55,2805.125
56,5028.0
57,1613.375
58,10483.75
59,421.5
60,6466.5
61,6010.5
62,716.25
63,4635.5
64,6814.125
65,6607.875
66,10105.125
67,2808.25
68,9366.25
69,5468.5
70,10221.625
71,6509.625
72,5643.75
73,4893.5
74,1615.375
75,3866.0
76,5921.5
77,4560.75
78,-550.75
79,826.125
80,778.375
81,1949.125
82,-664.625
83,4452.0
84,4107.25
85,6222.25
86,4366.25
87,2314.5
88,615.625
89,4212.5
90,2024.625
91,655.375
92,-972.5
93,7341.25
94,521.375
95,1264.75
96,4061.25
97,5806.0
98,3207.875
99,5874.875
100,2641.875
101,4187.625
102,10411.0
103,1082.0
104,5898.75
105,917.25
106,722.125
107,7917.0
108,778.0
109,4369.0
110,1023.875
111,5558.625
112,807.5
113,-89.5
114,2029.0
115,286.75
116,770.125
117,539.25
118,5067.75
119,2657.5
120,1665.375
121,1330.875
122,1274.625
123,14029.125
124,-61.125
125,-403.75
126,3346.75
127,4692.0
128,1977.375
129,8078.125
130,330.625
131,10896.125
132,9434.75
133,1263.0
134,3506.5
135,1878.375
136,5364.0
137,1732.875
138,3662.0
139,1258.375
140,1252.375
141,6114.5
142,925.5
143,-242.375
144,6037.75
145,846.25
146,6497.625
147,6863.5
148,5116.375
149,11608.5
150,3913.625
151,3122.5
152,2280.75
153,192.25
154,13637.125
155,5574.75
156,-851.375
157,1057.25
158,762.875
159,818.375
160,415.375
161,3468.375
162,8586.0
163,1904.25
164,7991.625
165,10794.625
166,4893.375
167,3681.375
168,-876.625
169,686.0
170,-2236.375
171,4700.875
172,1425.375
173,1468.75
174,2030.875
175,3935.875
176,1708.0
177,10268.5
178,-1166.875
179,4398.25
180,-463.25
181,1966.125
182,8269.75
183,1326.375
184,18132.75
185,5568.875
186,3219.5
187,3330.75
188,212.875
189,8252.125
190,7333.25
191,2647.25
192,7394.75
193,3243.75
194,378.0
195,4241.25
196,-1279.125
197,4260.125
198,622.875
199,1201.375
200,4733.375
201,7435.875
202,5306.5
203,11737.125
204,2540.0
205,1313.625
206,1708.875
207,-495.75
208,3606.375
209,2188.375
210,1777.5
211,2440.375
212,2757.5
213,1694.25
214,1354.5
215,3592.5
216,1152.0
217,937.125
218,2128.75
219,3049.875
220,2213.5
221,5385.25
222,3890.125
223,180.0
224,3536.375
225,2298.375
226,808.375
227,1082.0
228,5884.5
229,2959.625
230,2479.25
231,15448.875
232,6487.5
233,1311.0
234,2100.25
235,3681.875
236,12035.875
237,5144.125
238,1789.125
239,972.625
240,4864.25
241,4170.125
242,4387.375
243,9969.375
244,8528.0
245,5790.625
246,1808.25
247,2940.375
248,1763.75
249,1359.25
250,3509.5
251,3827.75
252,2333.875
253,4048.875
254,669.625
255,1985.125
256,-233.125
257,-807.0
258,-2.25
259,4179.125
260,2121.375
261,3029.375
262,1782.875
263,14821.875
264,16251.875
265,5946.75
266,5888.125
267,-889.375
268,2364.125
269,2306.125
270,1044.25
271,1495.625
272,6564.25
273,2509.0
274,-19.125
275,1678.25
276,1458.125
277,3055.875
278,830.375
279,8090.375
280,6121.75
281,1659.5
282,3395.125
283,9466.25
284,2412.625
285,6350.75
286,5519.875
287,4120.625
288,9386.875
289,139.875
290,414.75
291,13120.375
292,568.25
293,-2239.25
294,1007.625
295,10599.375
296,5568.25
297,1620.125
298,-329.875
299,3712.125
300,7639.125
301,2974.75
302,1507.125
303,11597.25
304,7213.5
305,523.75
306,2524.5
307,5819.625
308,3311.375
309,1055.625
310,13691.375
311,5990.125
312,-343.0
313,2146.25
314,503.25
315,14339.25
316,1659.625
317,2422.875
318,8594.375
319,5802.375
320,4582.375
321,3315.625
322,5484.125
323,2504.875
324,2427.125
325,14352.75
326,10163.25
327,1145.125
328,8734.125
329,4713.75
330,-880.625
331,1544.875
332,1033.75
333,13217.0
334,478.875
335,961.25
336,109.125
337,5900.25
338,4810.0
339,4529.375
340,1875.375
341,2061.375
342,2526.25
343,2637.375
344,2758.125
345,5576.0
346,1133.5
347,-134.75
348,7839.5
349,10774.125
350,6253.5
351,10128.375
352,1089.875
353,-34.625
354,2543.125
355,-124.375
356,12268.625
357,203.5
358,3418.125
359,13516.0
360,2312.5
361,2925.875
362,796.125
363,13914.125
364,6894.5
365,6573.75
366,14649.875
367,4608.875
368,6312.375
369,1634.0
370,2274.625
371,6743.875
372,2199.375
373,13285.125
374,-322.375
375,6537.25
376,4877.75
377,7788.25
378,9784.75
379,938.5
380,5511.25
381,464.25
382,1121.0
383,4580.0
384,1549.75
385,8479.125
386,2033.25
387,1688.75
388,1307.5
389,-303.125
390,-706.625
391,299.5
392,4606.125
393,8852.0
394,13149.875
395,3906.5
396,3501.5
397,2663.125
398,4746.25
399,3627.125
400,6459.625
401,4839.25
402,2357.375
403,704.375
404,5550.875
405,3499.625
406,4322.875
407,1214.625
408,6346.5
409,1314.875
410,4345.5
411,13615.625
412,3042.25
413,5120.5
414,1454.25
415,1872.875
416,369.75
417,7402.75
418,4361.25
419,1448.375
420,756.875
421,12045.375
422,6253.375
423,3197.0
424,2950.5
425,1460.625
426,7252.75
427,7794.875
428,10492.25
429,897.375
430,1003.75
431,348.125
432,13034.375
433,9840.375
434,1836.625
435,8889.625
436,8900.125
437,7181.375
438,6211.0
439,3142.125
440,5528.125
441,767.125
442,2266.75
443,7443.625
444,175.25
445,10999.125
446,3642.5
447,4861.375
448,1138.375
449,700.375
450,2344.25
451,1110.0
452,-34.125
453,3918.875
454,7602.25
455,1204.0
456,740.25
457,-256.75
458,4866.875
459,8790.625
460,131.25
461,7134.5
462,14262.125
463,7449.375
464,3721.625
465,14645.125
466,1456.125
467,1610.75
468,3552.375
469,11527.0
470,3646.75
471,12669.5
472,-185.625
473,14409.625
474,5116.125
475,1890.375
476,4780.5
477,9989.375
478,4839.375
479,10464.625
480,7938.375
481,4964.0
482,6355.0
483,836.0
484,10200.625
485,7056.875
486,1093.0
487,14239.0
488,3747.75
489,-817.875
490,1636.125
491,4841.75
492,10352.5
493,3923.75
494,1418.125
495,-112.0
496,165.375
497,2891.0
498,1384.125
499,-5.25
500,2696.25
501,1368.375
502,1203.75
503,1258.375
504,963.75
505,976.875
506,7798.75
507,4382.5
508,7765.375
509,4652.625
510,5737.75
511,3060.875
512,2107.25
513,1839.25
514,11940.125
515,6818.5
516,4712.625
517,3308.125
518,3544.375
519,1032.0
520,866.375
521,11142.25
522,3848.875
523,3345.0
524,4578.375
525,44.75
526,1056.25
527,3409.125
528,2150.0
529,1161.375
530,1587.375
531,338.125
532,1306.125
533,907.25
534,14331.875
535,5.25
536,3799.375
537,7971.625
538,-19.0
539,7684.25
540,-391.625
541,664.375
542,8857.75
543,2050.125
544,958.75
545,12178.5
546,83.875
547,2596.0
548,2052.125
549,2238.5
550,-178.75
551,13349.125
552,-1108.5
553,1563.0
554,452.25
555,2082.0
556,-155.375
557,-161.875
558,2041.875
559,919.5
560,-325.5
561,1565.25
562,2887.875
563,-371.75
564,4086.875
565,727.0
566,6285.875
567,1765.125
568,13314.0
569,8327.375
570,7109.625
571,-596.375
572,4179.625
573,6285.375
574,17103.5
575,8490.875
576,818.0
577,8447.625
578,1475.125
579,446.25
580,6204.25
581,623.625
582,6289.875
583,5940.875
584,6680.25
585,5547.75
586,2874.375
587,-159.875
588,5444.875
589,2139.625
590,8403.625
591,4717.75
592,6223.5
593,3465.5
594,781.25
595,3788.625
596,2159.875
597,-124.25
598,1161.0
599,5763.5
600,9911.375
601,6384.5
602,2809.625
603,1931.5
604,5245.875
605,2206.0
606,4493.875
607,5431.375
608,3567.5
609,611.75
610,844.875
611,-6.625
612,493.625
613,3599.0
614,3888.0
615,2173.125
616,13561.25
617,5660.5
618,1009.25
619,2306.875
620,14936.75
621,4876.375
622,-308.75
623,3731.625
624,2132.75
625,-71.375
626,3167.0
627,7012.0
628,9343.375
629,342.75
630,6654.125
631,252.125
632,1328.125
633,4460.75
634,10719.5
635,443.25
636,2872.375
637,14702.625
638,13872.125
639,2504.5
640,7268.75
641,1447.125
642,5349.875
643,2943.875
644,6378.25
645,1526.125
646,3897.625
647,1744.75
648,6122.375
649,10686.875
650,7499.5
651,9604.5
652,-1556.0
653,234.625
654,7869.625
655,2721.125
656,7080.75
657,-24.625
658,3648.75
659,1234.75
660,552.375
661,10022.25
662,-811.625
663,200.75
664,2194.25
665,867.5
666,3427.125
667,617.625
668,7591.25
669,11952.625
670,1320.375
671,2212.625
672,5241.75
673,754.25
674,4470.75
675,6489.0
676,896.25
677,1050.75
678,601.75
679,239.125
680,8349.125
681,1274.25
682,1402.625
683,13179.0
684,2025.0
685,1198.5
686,894.625
687,13620.875
688,5586.125
689,2981.375
690,-931.125
691,708.5
692,903.375
693,2442.25
694,5928.125
695,247.5
696,2331.0
697,4201.75
698,3458.0
699,6678.375
700,4865.75
701,7178.5
702,5220.375
703,738.125
704,4396.0
705,13791.875
706,894.625
707,-134.25
708,8600.125
709,1916.0
710,1380.5
711,6885.0
712,459.0
713,6280.625
714,3905.75
715,10395.375
716,10435.0
717,1011.625
718,866.0
719,7068.875
720,2115.875
721,5398.625
722,935.875
723,2716.75
724,7113.375
725,379.125
726,9011.375
727,2414.375
728,642.625
