id,price
0,483.62143
1,1831.3651
2,9852.587
3,622.48584
4,9213.34
5,2428.0293
6,1082.6685
7,10284.0
8,882.38464
9,509.02225
10,10246.32
11,14867.125
12,4250.1987
13,3812.8206
14,3045.5876
15,644.3911
16,17257.14
17,3390.5994
18,2896.428
19,8843.598
20,9273.196
21,16009.169
22,4701.6924
23,4906.503
24,3007.3284
25,7150.3936
26,6839.6035
27,1055.6782
28,814.64984
29,4563.9644
30,9554.181
31,560.54456
32,5065.9326
33,1767.2329
34,1979.2397
35,676.72003
36,1815.5903
37,7385.5547
38,4269.4707
39,15839.4375
40,1865.437
41,996.6961
42,713.96185
43,900.22455
44,674.5557
45,7909.096
46,15695.951
47,10391.076
48,575.2226
49,591.9887
50,10635.293
51,3484.3438
52,2615.1418
53,3869.5244
54,4842.83
55,2127.9631
56,4805.6167
57,1297.2848
58,10035.717
59,825.6068
60,5346.937
61,5698.299
62,730.35486
63,3350.47
64,5404.451
65,6491.5435
66,10249.4375
67,2131.0085
68,8361.06
69,4818.606
70,9544.285
71,6815.1455
72,4877.0093
73,4758.694
74,1470.4922
75,3186.1226
76,4638.7764
77,3987.6174
78,407.90402
79,762.9845
80,1047.3933
81,2071.5044
82,464.62524
83,3688.7969
84,3249.2197
85,5719.023
86,3430.7163
87,2614.8782
88,1172.8208
89,3446.3093
90,1578.1964
91,727.4491
92,511.52185
93,7651.191
94,632.86487
95,906.8066
96,4033.5688
97,5739.055
98,2728.0225
99,5214.976
100,2316.5269
101,3739.633
102,11167.006
103,644.3485
104,4760.781
105,784.4247
106,393.48843
107,6532.4375
108,966.23584
109,3449.4705
110,905.7127
111,4987.361
112,773.5449
113,784.1749
114,1433.6016
115,453.9208
116,749.0063
117,711.3614
118,4628.1216
119,1990.8163
120,1481.136
121,996.84454
122,1002.82666
123,14443.584
124,664.194
125,420.69803
126,3324.236
127,4370.3096
128,1256.9541
129,11174.182
130,639.54877
131,13466.89
132,9066.266
133,1110.0176
134,2851.8318
135,1602.33
136,4832.1577
137,1463.7452
138,3511.0195
139,1494.488
140,674.2874
141,5169.7744
142,886.7406
143,471.1723
144,4759.5444
145,949.43677
146,6688.5156
147,7902.573
148,4348.168
149,16074.781
150,3857.4033
151,3300.7646
152,2759.8503
153,619.2782
154,14896.49
155,5058.254
156,630.9351
157,842.7726
158,1790.7859
159,792.6181
160,598.233
161,2998.2576
162,11183.363
163,1432.6372
164,7009.854
165,11908.602
166,4029.1382
167,2978.6917
168,568.9388
169,860.09
170,470.60822
171,3937.7205
172,967.2807
173,1071.1167
174,1362.9692
175,3135.2573
176,1889.887
177,10048.814
178,528.4318
179,4289.259
180,503.25766
181,1644.1018
182,8932.542
183,780.9579
184,16552.676
185,5010.56
186,2592.2712
187,2597.4705
188,727.2782
189,8973.842
190,6312.7065
191,2824.3435
192,5428.5527
193,2253.3623
194,883.58246
195,3572.7056
196,537.2181
197,3620.3271
198,590.8576
199,837.4642
200,4366.796
201,6092.531
202,4332.316
203,12355.767
204,1847.7053
205,1041.9023
206,952.57043
207,1165.1666
208,2797.6545
209,1481.3103
210,1522.9861
211,2558.015
212,2360.2263
213,1591.5599
214,1522.25
215,3326.6653
216,919.209
217,617.998
218,1239.4607
219,2952.1472
220,1810.706
221,4818.127
222,2911.9897
223,615.7396
224,2989.9998
225,1565.6216
226,766.7676
227,852.1554
228,5563.8486
229,2666.727
230,1857.281
231,16434.47
232,5789.515
233,871.33105
234,1359.5437
235,3617.4695
236,14517.217
237,4289.9854
238,1116.2294
239,834.27356
240,4382.6514
241,3285.5894
242,3892.0078
243,10086.633
244,15244.908
245,5564.207
246,2177.7673
247,2129.97
248,1160.8672
249,891.2824
250,2730.685
251,3214.899
252,1854.6038
253,2981.1838
254,722.1085
255,1836.8119
256,583.8423
257,545.32996
258,648.09674
259,4212.5693
260,1349.9215
261,2404.5078
262,963.7944
263,14438.339
264,16382.707
265,6086.883
266,5741.576
267,553.41675
268,1846.8104
269,2568.5398
270,743.2584
271,1025.61
272,5615.837
273,1866.0271
274,1104.4678
275,952.7762
276,1036.2253
277,2593.0254
278,811.6681
279,7053.9893
280,6221.267
281,1665.6501
282,2200.2876
283,8348.729
284,2188.1794
285,5448.2603
286,4922.14
287,3361.0488
288,8959.141
289,1108.2269
290,693.2629
291,12444.212
292,667.1899
293,465.0448
294,712.62695
295,10219.432
296,4515.054
297,1952.2986
298,1030.4926
299,3116.3303
300,6265.322
301,2462.0757
302,881.9241
303,15473.878
304,10779.948
305,620.28296
306,1927.2357
307,5622.3564
308,3418.8438
309,1415.9131
310,16295.817
311,3969.359
312,678.0892
313,1759.0842
314,790.7162
315,14019.216
316,1891.4305
317,1900.3351
318,7495.4106
319,5154.4995
320,3767.3777
321,2482.794
322,4955.0015
323,1965.2434
324,2592.6145
325,14109.251
326,9958.7705
327,1270.2761
328,7681.7666
329,4688.244
330,488.7106
331,1031.875
332,1064.6976
333,12894.623
334,625.69385
335,433.28598
336,499.54315
337,5243.3887
338,4228.556
339,4138.124
340,1327.9547
341,1227.1427
342,1942.3802
343,2313.1816
344,2183.2961
345,5161.964
346,1425.8951
347,538.72577
348,8167.7515
349,11321.738
350,6787.407
351,10996.711
352,810.7826
353,876.4458
354,1983.5463
355,657.6321
356,11997.06
357,607.97345
358,2727.084
359,13039.734
360,2581.7642
361,2372.4326
362,815.2607
363,15019.44
364,7373.6587
365,6786.8594
366,16236.237
367,4449.633
368,6656.322
369,1881.0889
370,1497.8499
371,7642.9463
372,1829.0238
373,17500.234
374,332.35312
375,7085.105
376,4583.507
377,7560.716
378,9745.846
379,835.175
380,5400.437
381,771.7795
382,833.88794
383,4316.406
384,1039.3035
385,9246.264
386,1662.936
387,954.8432
388,855.5296
389,472.2011
390,671.0184
391,687.9467
392,4071.393
393,12632.4795
394,16458.975
395,3184.013
396,2760.9736
397,3749.187
398,4274.208
399,2885.3274
400,6890.946
401,4316.8853
402,1725.5524
403,737.34436
404,5059.944
405,2709.539
406,3947.28
407,895.1777
408,6921.377
409,830.49817
410,4057.8193
411,14497.011
412,2177.1846
413,4168.429
414,1368.643
415,1243.749
